Category,Company,Slogan,Logo_Link,Logo_File,r,g,b
company,Europe 1,"Europe 1, Ãcoutez le monde changer",https://www.sloganlist.com/upfile/202010/2020103055078189.png,images/company/Europe_1.png,7,56,208
company,MFM Radio,The blue white red radio,https://www.sloganlist.com/upfile/202010/2020103055252341.png,images/company/MFM_Radio.png,246,203,208
company,Mouv',Ta Radio Hip-Hop,https://www.sloganlist.com/upfile/202010/2020103055454705.png,images/company/Mouv'.png,17,16,16
company,France Inter,You're really there on France Inter,https://www.sloganlist.com/upfile/202010/2020103055626789.png,images/company/France_Inter.png,250,40,44
company,France Bleu,As seen from here,https://www.sloganlist.com/upfile/202010/2020103055739617.png,images/company/France_Bleu.png,7,18,31
company,FIP (radio station),"You're no longer there, you're on FIP",https://www.sloganlist.com/upfile/202010/2020103055894669.png,images/company/FIP_(radio_station).png,36,19,24
company,CKOI-FM,Changing the world one hit at a time,https://www.sloganlist.com/upfile/202010/2020102953130929.png,images/company/CKOI-FM.png,178,36,43
company,Ãnergie,Plus de classiques. Plus de fun,https://www.sloganlist.com/upfile/202010/2020102953261897.png,images/company/Ãnergie.png,20,4,156
company,CBC Radio One,Hear the big picture,https://www.sloganlist.com/upfile/202010/2020102953452021.png,images/company/CBC_Radio_One.png,252,4,4
company,2SM,"News, Talk, Sport and Entertainment",https://www.sloganlist.com/upfile/202010/2020102943555089.png,images/company/2SM.png,216,31,26
company,SBS Radio,A World of Difference,https://www.sloganlist.com/upfile/202010/2020102943278129.png,images/company/SBS_Radio.png,20,52,69
company,Giant Eagle,Make every day taste better,https://www.sloganlist.com/upfile/202009/2020092858815585.png,images/company/Giant_Eagle.png,251,192,194
company,Yates,Grow so much more than a Garden,https://www.sloganlist.com/upfile/202009/2020092781083233.png,images/company/Yates.png,195,190,129
company,Bernina International,made to create,https://www.sloganlist.com/upfile/202009/2020092282486217.png,images/company/Bernina_International.png,196,20,20
company,Bernafon,Your hearingÂ·Our passion,https://www.sloganlist.com/upfile/202009/2020092282280449.png,images/company/Bernafon.png,200,10,13
company,Leon's,It's All About trust,https://www.sloganlist.com/upfile/202009/2020092146449025.png,images/company/Leon's.png,63,61,27
company,Canadian National Railway,The People's Railway,https://www.sloganlist.com/upfile/202009/2020092146641341.png,images/company/Canadian_National_Railway.png,236,20,28
company,Canadian Pacific Railway,To The Four Corners Of The World,https://www.sloganlist.com/upfile/202009/2020092147724309.png,images/company/Canadian_Pacific_Railway.png,196,4,44
company,Cineplex Entertainment,See the Big Picture,https://www.sloganlist.com/upfile/202009/2020092147868533.png,images/company/Cineplex_Entertainment.png,4,89,158
company,Canadian Broadcasting Corporation,Fall for CBC,https://www.sloganlist.com/upfile/202009/2020092148006281.png,images/company/Canadian_Broadcasting_Corporation.png,228,4,4
company,Bell Canada,Today just got better,https://www.sloganlist.com/upfile/202009/2020092148121237.png,images/company/Bell_Canada.png,4,100,164
company,Sky UK,Believe in Better,https://www.sloganlist.com/upfile/202009/2020091661411041.png,images/company/Sky_UK.png,50,79,252
company,Poundland,"Yes, Everything's Â£1!",https://www.sloganlist.com/upfile/202009/2020091659426549.png,images/company/Poundland.png,252,188,4
company,Everest Home Improvement,Fit the best.,https://www.sloganlist.com/upfile/202009/2020091655761325.png,images/company/Everest_Home_Improvement.png,4,92,188
company,Capital Disney,"Your Music, Your Way",https://www.sloganlist.com/upfile/202009/2020091654112969.png,images/company/Capital_Disney.png,228,9,53
company,BP,Beyond Petroleum,https://www.sloganlist.com/upfile/202009/2020091632510011.png,images/company/BP.png,223,227,32
company,ASOS,Buy what you see on film and TV,https://www.sloganlist.com/upfile/202009/2020091632748651.png,images/company/ASOS.png,78,78,78
company,The Hits,Anyone for a Hit?,https://www.sloganlist.com/upfile/202009/2020091632931571.png,images/company/The_Hits.png,8,8,8
company,GoodLife Fitness,Makes it easy,https://www.sloganlist.com/upfile/202007/2020072840970009.png,images/company/GoodLife_Fitness.png,236,52,36
company,Starz,Obsessable,https://www.sloganlist.com/upfile/202007/2020072443010873.png,images/company/Starz.png,4,4,4
company,Starz Encore,Playing Favorites,https://www.sloganlist.com/upfile/202007/2020072443241725.png,images/company/Starz_Encore.png,4,4,4
company,Studio Universal (Latin America),We live cinema,https://www.sloganlist.com/upfile/202007/2020072443391465.png,images/company/Studio_Universal_(Latin_America).png,252,196,52
company,TBS (American TV channel),We're comedy.,https://www.sloganlist.com/upfile/202007/2020072443608813.png,images/company/TBS_(American_TV_channel).png,4,4,4
company,TruTV,Funny because it's tru,https://www.sloganlist.com/upfile/202007/2020072443712053.png,images/company/TruTV.png,4,5,4
company,USA Network,All in. All day.,https://www.sloganlist.com/upfile/202007/2020072443891665.png,images/company/USA_Network.png,220,28,36
company,WeatherNation TV,Weather. It's What We Do.,https://www.sloganlist.com/upfile/202007/2020072444046553.png,images/company/WeatherNation_TV.png,95,133,156
company,Oxygen (TV network),Very Real,https://www.sloganlist.com/upfile/202007/2020072444250157.png,images/company/Oxygen_(TV_network).png,31,30,89
company,Nick at Nite,"All Sitcoms, All Night Long",https://www.sloganlist.com/upfile/202007/2020072238772297.png,images/company/Nick_at_Nite.png,37,37,37
company,Newsmax TV,Real News. Better Talk.,https://www.sloganlist.com/upfile/202007/2020072238993753.png,images/company/Newsmax_TV.png,187,49,40
company,Myx TV,Fresh Artists First.,https://www.sloganlist.com/upfile/202007/2020072239302365.png,images/company/Myx_TV.png,4,4,4
company,The Movie Channel,Movies for movie lovers,https://www.sloganlist.com/upfile/202007/2020072239573689.png,images/company/The_Movie_Channel.png,36,28,36
company,MHz Networks,Many voices. One world.,https://www.sloganlist.com/upfile/202007/2020072239837821.png,images/company/MHz_Networks.png,179,179,179
company,Freeform (TV channel),A little forward,https://www.sloganlist.com/upfile/202007/2020072239983409.png,images/company/Freeform_(TV_channel).png,4,124,249
company,Flix (TV network),Cool Classics.,https://www.sloganlist.com/upfile/202007/2020072240128329.png,images/company/Flix_(TV_network).png,4,4,4
company,EWTN,Live Truth. Live Catholic.,https://www.sloganlist.com/upfile/202007/2020072240371097.png,images/company/EWTN.png,43,40,41
company,Dabl,A New Lifestyle Network,https://www.sloganlist.com/upfile/202007/2020072241249593.png,images/company/Dabl.png,228,20,100
company,Court TV,Join The Investigation,https://www.sloganlist.com/upfile/202007/2020072241468017.png,images/company/Court_TV.png,20,20,20
company,Comet (TV network),Space Out,https://www.sloganlist.com/upfile/202007/2020072241696629.png,images/company/Comet_(TV_network).png,214,214,214
company,Animal Planet,Wilder is better,https://www.sloganlist.com/upfile/202007/2020072241927001.png,images/company/Animal_Planet.png,4,110,252
company,AMC (TV channel),Something more,https://www.sloganlist.com/upfile/202007/2020072242086493.png,images/company/AMC_(TV_channel).png,4,4,4
company,The Weather Channel,It's Amazing Out There,https://www.sloganlist.com/upfile/202007/2020072142557485.png,images/company/The_Weather_Channel.png,170,188,223
company,TLC (TV network),Everyone needs a little TLC,https://www.sloganlist.com/upfile/202007/2020072142744121.png,images/company/TLC_(TV_network).png,235,39,48
company,This TV,This is Your Movie Network,https://www.sloganlist.com/upfile/202007/2020072142909213.png,images/company/This_TV.png,7,7,7
company,Showtime (TV network),Brace Yourself,https://www.sloganlist.com/upfile/202007/2020072143354013.png,images/company/Showtime_(TV_network).png,252,4,4
company,Ion Television,Positively Entertaining,https://www.sloganlist.com/upfile/202007/2020072143716981.png,images/company/Ion_Television.png,244,140,44
company,GMA Network,The Go-to Site For Filipinos Everywhere,https://www.sloganlist.com/upfile/202007/2020072144140133.png,images/company/GMA_Network.png,6,120,193
company,FX (TV channel),Fearless,https://www.sloganlist.com/upfile/202007/2020072144301613.png,images/company/FX_(TV_channel).png,4,4,4
company,Comedy Central,Everything is Funny,https://www.sloganlist.com/upfile/202007/2020072144430765.png,images/company/Comedy_Central.png,252,188,12
company,MSNBC,This is who we are,https://www.sloganlist.com/upfile/202007/2020072144589493.png,images/company/MSNBC.png,223,70,53
company,KTVB,Idaho's News Channel,https://www.sloganlist.com/upfile/202007/2020072144816249.png,images/company/KTVB.png,225,52,58
company,HLN (TV network),News that hits home,https://www.sloganlist.com/upfile/202007/2020072144962537.png,images/company/HLN_(TV_network).png,28,76,212
company,FiOS1,News. Weather. Traffic.,https://www.sloganlist.com/upfile/202007/2020072145198381.png,images/company/FiOS1.png,240,42,44
company,Bloomberg Television,This Is Bloomberg,https://www.sloganlist.com/upfile/202007/2020072145440401.png,images/company/Bloomberg_Television.png,4,4,4
company,C-SPAN,Created by cable.,https://www.sloganlist.com/upfile/202007/2020072145678933.png,images/company/C-SPAN.png,8,20,110
company,Paramount Network,Get Real,https://www.sloganlist.com/upfile/202007/2020072145920665.jpg,images/company/Paramount_Network.jpg,206,206,206
company,Volkl Ski Equipment,Itâs that kind of feeling,https://www.sloganlist.com/upfile/202007/2020071739442941.jpg,images/company/Volkl_Ski_Equipment.jpg,31,30,23
company,Alpine Answers,No one knows ski holidays like us!,https://www.sloganlist.com/upfile/202007/2020071339321161.jpg,images/company/Alpine_Answers.jpg,14,33,54
company,M-Boss,Take your ceilings from Boring to Brilliant!,https://www.sloganlist.com/upfile/202007/2020071339521409.png,images/company/M-Boss.png,24,50,106
company,Shaw Floors,Where Great Floors Begin.,https://www.sloganlist.com/upfile/202007/2020071037813353.JPG,images/company/Shaw_Floors.JPG,28,23,67
company,Loon Outdoors,Chemist to the Fly Fisherman,https://www.sloganlist.com/upfile/202007/2020071037970477.png,images/company/Loon_Outdoors.png,28,24,11
company,Wolf Appliances,"Discovery, Fueled by Wolf",https://www.sloganlist.com/upfile/202007/2020070937507821.png,images/company/Wolf_Appliances.png,192,192,195
company,Skis Rossignol,Pure mountain company,https://www.sloganlist.com/upfile/202007/2020070741587737.png,images/company/Skis_Rossignol.png,228,4,28
company,Inghams Enterprises,The mountain experts.,https://www.sloganlist.com/upfile/202007/2020070662481493.png,images/company/Inghams_Enterprises.png,185,22,38
company,SlimFast,Lose Big.,https://www.sloganlist.com/upfile/202007/2020070643780057.png,images/company/SlimFast.png,220,28,52
company,Tommy Hilfiger,"Itâs a Mod, Mod World",https://www.sloganlist.com/upfile/202007/2020070639564789.png,images/company/Tommy_Hilfiger.png,214,13,32
company,Yamaha Corporation,THE WAY IT SHOULD BE.,https://www.sloganlist.com/upfile/202007/2020070640048377.png,images/company/Yamaha_Corporation.png,196,8,9
company,Movistar,"Compartida, la vida es mÃ¡s.",https://www.sloganlist.com/upfile/202006/2020062940325153.png,images/company/Movistar.png,92,196,4
company,Yanmar Marine,More Power. Coming Soon.,https://www.sloganlist.com/upfile/202006/2020062082761553.png,images/company/Yanmar_Marine.png,236,68,96
company,Stanley Hand Tools,Make something great.,https://www.sloganlist.com/upfile/202006/2020060838592473.png,images/company/Stanley_Hand_Tools.png,8,7,4
company,Draper Tools,Made for the trade.,https://www.sloganlist.com/upfile/202006/2020060838778493.png,images/company/Draper_Tools.png,4,76,132
company,Paslode,Nails performance.,https://www.sloganlist.com/upfile/202006/2020060839954685.png,images/company/Paslode.png,248,103,52
company,Husqvarna,Taming the wild.,https://www.sloganlist.com/upfile/202006/2020060840121625.png,images/company/Husqvarna.png,10,39,85
company,Rockwell Tools,Tools for people that rock.,https://www.sloganlist.com/upfile/202006/2020060840462641.png,images/company/Rockwell_Tools.png,240,211,4
company,Natuzzi,Itâs how you live,https://www.sloganlist.com/upfile/202006/2020060254669041.png,images/company/Natuzzi.png,90,106,111
company,Belk,Modern. Southern. Style.,https://www.sloganlist.com/upfile/202006/2020060137087533.png,images/company/Belk.png,55,163,222
company,Tuesday Morning,Everything 50% to 80% off.,https://www.sloganlist.com/upfile/202006/2020060137315745.png,images/company/Tuesday_Morning.png,4,100,132
company,Neiman Marcus,Fashionâs premier designers,https://www.sloganlist.com/upfile/202006/2020060137457985.png,images/company/Neiman_Marcus.png,36,28,28
company,Bloomingdale's,Like no other store in the world,https://www.sloganlist.com/upfile/202006/2020060137613197.png,images/company/Bloomingdale's.png,24,24,24
company,Mattessons,Mmmm,https://www.sloganlist.com/upfile/202006/2020060138068941.png,images/company/Mattessons.png,154,22,48
company,Maille,Maille alone suits me,https://www.sloganlist.com/upfile/202006/2020060138279361.png,images/company/Maille.png,172,140,76
company,Lord & Taylor,The Signature of American Style,https://www.sloganlist.com/upfile/202005/2020052752358709.png,images/company/Lord_&_Taylor.png,4,4,4
company,Saks Fifth Avenue,Want it!,https://www.sloganlist.com/upfile/202005/2020052752594025.png,images/company/Saks_Fifth_Avenue.png,4,4,4
company,Burlington,Brag about it,https://www.sloganlist.com/upfile/202005/2020052752771101.png,images/company/Burlington.png,236,20,84
company,National Wholesale Liquidators,So Much for So Little.,https://www.sloganlist.com/upfile/202005/2020052752943461.png,images/company/National_Wholesale_Liquidators.png,198,25,39
company,Ross Stores,Dress for Less.,https://www.sloganlist.com/upfile/202005/2020052753107853.png,images/company/Ross_Stores.png,12,124,204
company,Stein Mart,"Once you go, you get it.",https://www.sloganlist.com/upfile/202005/2020052753315869.png,images/company/Stein_Mart.png,200,197,198
company,Five Below,let go & have fun!,https://www.sloganlist.com/upfile/202005/2020052753560585.png,images/company/Five_Below.png,22,105,236
